CBUD_0618	CBUD_0618.VFG039346_gb_YP_001424025_.Coxiella_burnetii_Dugway_5J108_111
CBUD_1210	CBUD_1210.VFG039434_gb_YP_001424570_.Coxiella_burnetii_Dugway_5J108_111
CBUD_1704	CBUD_1704.VFG039305_gb_YP_001425037_.Coxiella_burnetii_Dugway_5J108_111
CBUD_1734	CBUD_1734.VFG039295_gb_YP_001425067_.Coxiella_burnetii_Dugway_5J108_111
CBUD_1884	CBUD_1884.VFG039277_gb_YP_001425208_.Coxiella_burnetii_Dugway_5J108_111
CBUD_2154	CBUD_2154.VFG039684_gb_YP_001425458_.Coxiella_burnetii_Dugway_5J108_111
CBU_0062	CBU_0062.VFG039236_gb_NP_819115_.Coxiella_burnetii_RSA_493
CBU_0113	CBU_0113.VFG039255_gb_NP_819163_.Coxiella_burnetii_RSA_493
CBU_0122	CBU_0122.VFG046157_gb_NP_819172.1_.Coxiella_burnetii_RSA_493
CBU_0183	CBU_0183.VFG046162_gb_NP_819229.2_.Coxiella_burnetii_RSA_493
CBU_0201	CBU_0201.VFG039274_gb_NP_819247_.Coxiella_burnetii_RSA_493
CBU_0270	CBU_0270.VFG039282_gb_NP_819314_.Coxiella_burnetii_RSA_493
CBU_0295	CBU_0295.VFG039287_gb_NP_819338_.Coxiella_burnetii_RSA_493
CBU_0372	CBU_0372.VFG039302_gb_NP_819412_.Coxiella_burnetii_RSA_493
CBU_0425	CBU_0425.VFG039326_gb_NP_819463_.Coxiella_burnetii_RSA_493
CBU_0469	CBU_0469.VFG039336_gb_NP_819504_.Coxiella_burnetii_RSA_493
CBU_0513	CBU_0513.VFG039341_gb_NP_819545_.Coxiella_burnetii_RSA_493
CBU_0534	CBU_0534.VFG046166_gb_NP_819566.1_.Coxiella_burnetii_RSA_493
CBU_0590	CBU_0590.VFG039345_gb_NP_819620_.Coxiella_burnetii_RSA_493
CBU_0635	CBU_0635.VFG039356_gb_NP_819665_.Coxiella_burnetii_RSA_493
CBU_0637	CBU_0637.VFG039361_gb_NP_819667_.Coxiella_burnetii_RSA_493
CBU_0665	CBU_0665.VFG039366_gb_NP_819695_.Coxiella_burnetii_RSA_493
CBU_0978	CBU_0978.VFG039410_gb_NP_819986_.Coxiella_burnetii_RSA_493
CBU_1063	CBU_1063.VFG039425_gb_NP_820063_.Coxiella_burnetii_RSA_493
CBU_1079	CBU_1079.VFG039430_gb_NP_820078_.Coxiella_burnetii_RSA_493
CBU_1198	CBU_1198.VFG039446_gb_NP_820193_.Coxiella_burnetii_RSA_493
CBU_1268	CBU_1268.VFG046177_gb_NP_820262.2_.Coxiella_burnetii_RSA_493
CBU_1349	CBU_1349.VFG046182_gb_NP_820338.2_.Coxiella_burnetii_RSA_493
CBU_1370	CBU_1370.VFG039464_gb_NP_820359_.Coxiella_burnetii_RSA_493
CBU_1387	CBU_1387.VFG039474_gb_NP_820376_.Coxiella_burnetii_RSA_493
CBU_1409	CBU_1409.VFG039481_gb_NP_820393_.Coxiella_burnetii_RSA_493
CBU_1434	CBU_1434.VFG039491_gb_NP_820417_.Coxiella_burnetii_RSA_493
CBU_1493	CBU_1493.VFG046187_gb_NP_820476.2_.Coxiella_burnetii_RSA_493
CBU_1530	CBU_1530.VFG046194_gb_NP_820513.1_.Coxiella_burnetii_RSA_493
CBU_1566	CBU_1566.VFG039536_gb_NP_820549_.Coxiella_burnetii_RSA_493
CBU_1576	CBU_1576.VFG039545_gb_NP_820559_.Coxiella_burnetii_RSA_493
CBU_1594	CBU_1594.VFG039549_gb_NP_820577_.Coxiella_burnetii_RSA_493
CBU_1607	CBU_1607.VFG039558_gb_NP_820589_.Coxiella_burnetii_RSA_493
CBU_1614	CBU_1614.VFG046196_gb_NP_820596.1_.Coxiella_burnetii_RSA_493
CBU_1639	CBU_1639.VFG039568_gb_NP_820621_.Coxiella_burnetii_RSA_493
CBU_1665	CBU_1665.VFG039572_gb_NP_820647_.Coxiella_burnetii_RSA_493
CBU_1676	CBU_1676.VFG039575_gb_NP_820658_.Coxiella_burnetii_RSA_493
CBU_1677	CBU_1677.VFG039580_gb_NP_820659_.Coxiella_burnetii_RSA_493
CBU_1685	CBU_1685.VFG039585_gb_NP_820667_.Coxiella_burnetii_RSA_493
CBU_1752	CBU_1752.VFG046201_gb_NP_820732.1_.Coxiella_burnetii_RSA_493
CBU_1754	CBU_1754.VFG039605_gb_NP_820734_.Coxiella_burnetii_RSA_493
CBU_1789	CBU_1789.VFG039623_gb_NP_820769_.Coxiella_burnetii_RSA_493
CBU_1790	CBU_1790.VFG039626_gb_NP_820770_.Coxiella_burnetii_RSA_493
CBU_1794	CBU_1794.VFG039631_gb_NP_820773_.Coxiella_burnetii_RSA_493
CBU_1818	CBU_1818.VFG039636_gb_NP_820797_.Coxiella_burnetii_RSA_493
CBU_1819	CBU_1819.VFG046206_gb_NP_820798.1_.Coxiella_burnetii_RSA_493
CBU_1863	CBU_1863.VFG046211_gb_NP_820840.1_.Coxiella_burnetii_RSA_493
CBU_2007	CBU_2007.VFG039656_gb_NP_820982_.Coxiella_burnetii_RSA_493
CBU_2013	CBU_2013.VFG039661_gb_NP_820988_.Coxiella_burnetii_RSA_493
CBU_2016	CBU_2016.VFG039666_gb_NP_820990_.Coxiella_burnetii_RSA_493
CBU_2028	CBU_2028.VFG039671_gb_NP_821001_.Coxiella_burnetii_RSA_493
CBU_2056	CBU_2056.VFG039681_gb_NP_821027_.Coxiella_burnetii_RSA_493
CBU_2076	CBU_2076.VFG039691_gb_NP_821046_.Coxiella_burnetii_RSA_493
COXBURSA331_A1300	COXBURSA331_A1300.VFG039440_gb_YP_001597023_.Coxiella_burnetii_RSA_331
COXBURSA331_A2190	COXBURSA331_A2190.VFG039220_gb_YP_001597800_.Coxiella_burnetii_RSA_331
CT274	CT274.VFG044457_gb_NP_219779_.Chlamydia_trachomatis_D_UW_3_CX
CT668	CT668.VFG002143_gb_NP_220187_.Chlamydia_trachomatis_D_UW_3_CX
CT847	CT847.VFG016998_gb_NP_220368_.Chlamydia_trachomatis_D_UW_3_CX
CbuK_0231	CbuK_0231.VFG039616_gb_YP_002304688_.Coxiella_burnetii_CbuK_Q154
CbuK_0688	CbuK_0688.VFG046167_gb_YP_002305089.1_.Coxiella_burnetii_CbuK_Q154
CbuK_0790	CbuK_0790.VFG046170_gb_YP_002305186.1_.Coxiella_burnetii_CbuK_Q154
CbuK_0972	CbuK_0972.VFG039431_gb_YP_002305333_.Coxiella_burnetii_CbuK_Q154
CbuK_1976	CbuK_1976.VFG039247_gb_YP_002306228_.Coxiella_burnetii_CbuK_Q154
CbuK_2014	CbuK_2014.VFG039648_gb_YP_002306259_.Coxiella_burnetii_CbuK_Q154
Cj1135	Cj1135.VFG001936_gb_NP_282283_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1136	Cj1136.VFG001937_gb_NP_282284_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1137c	Cj1137c.VFG001938_gb_NP_282285_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1138	Cj1138.VFG001939_gb_NP_282286_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1416c	Cj1416c.VFG001989_gb_NP_282557_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1417c	Cj1417c.VFG011668_gb_NP_282558_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1419c	Cj1419c.VFG011674_gb_NP_282560_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1420c	Cj1420c.VFG011677_gb_NP_282561_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1421c	Cj1421c.VFG001949_gb_NP_282562_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1422c	Cj1422c.VFG001950_gb_NP_282563_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1426c	Cj1426c.VFG001954_gb_NP_282567_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1427c	Cj1427c.VFG001955_gb_NP_282568_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1432c	Cj1432c.VFG001960_gb_NP_282573_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1434c	Cj1434c.VFG001962_gb_NP_282575_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1435c	Cj1435c.VFG001963_gb_NP_282576_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1436c	Cj1436c.VFG001964_gb_NP_282577_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1437c	Cj1437c.VFG001965_gb_NP_282578_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1438c	Cj1438c.VFG001966_gb_NP_282579_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cj1440c	Cj1440c.VFG001968_gb_NP_282581_.Campylobacter_jejuni_subsp._jejuni_NCTC_11168
Cjp54	Cjp54.VFG001982_gb_NP_863349_.Campylobacter_jejuni_subsp._jejuni_81_176
EF0149	EF0149.VFG002171_gb_NP_813951_.Enterococcus_faecalis_V583
EF0485+	EF0485.VFG002172_gb_NP_814266_.Enterococcus_faecalis_V583	prgB_asc10.VFG002164_gb_NP_817031_.Enterococcus_faecalis_V583
EF0818	EF0818.VFG002195_gb_NP_814561_.Enterococcus_faecalis_V583
EF3023	EF3023.VFG002196_gb_NP_816637_.Enterococcus_faecalis_V583
HI0867	HI0867.VFG013352_gb_NP_439027_.Haemophilus_influenzae_Rd_KW20
HP0256	HP0256.VFG043369_gb_NP_207054_.Helicobacter_pylori_26695
IlpA	IlpA.VFG045346_gb_NP_933683_.Vibrio_vulnificus_YJ016
KPHS_23120	KPHS_23120.VFG048740_gb_YP_005226612.1_.Klebsiella_pneumoniae_subsp._pneumoniae_HS11286
PE35	PE35.VFG002384_gb_YP_178021_.Mycobacterium_tuberculosis_H37Rv
PE5	PE5.VFG022066_gb_YP_177710_.Mycobacterium_tuberculosis_H37Rv
PPE4	PPE4.VFG022082_gb_YP_177711_.Mycobacterium_tuberculosis_H37Rv
PPE41	PPE41.VFG002393_gb_YP_177881_.Mycobacterium_tuberculosis_H37Rv
PPE68	PPE68.VFG021863_gb_YP_178022_.Mycobacterium_tuberculosis_H37Rv
Rv1794	Rv1794.VFG002399_gb_NP_216310_.Mycobacterium_tuberculosis_H37Rv
VCA0109	VCA0109.VFG002094_gb_NP_232510_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
VCA0122	VCA0122.VFG002090_gb_NP_232523_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
VP1611	VP1611.VFG045345_gb_NP_797990_.Vibrio_parahaemolyticus_RIMD_2210633
VPA0450	VPA0450.VFG007183_gb_NP_799960_.Vibrio_parahaemolyticus_RIMD_2210633
VPA1331	VPA1331.VFG007184_gb_NP_800841_.Vibrio_parahaemolyticus_RIMD_2210633
VPA1337	VPA1337.VFG044466_gb_NP_800847_.Vibrio_parahaemolyticus_RIMD_2210633
VPA1340	VPA1340.VFG044467_gb_NP_800850_.Vibrio_parahaemolyticus_RIMD_2210633
VPA1350	VPA1350.VFG044468_gb_NP_800860_.Vibrio_parahaemolyticus_RIMD_2210633
VPA1351	VPA1351.VFG044469_gb_NP_800861_.Vibrio_parahaemolyticus_RIMD_2210633
VPA1352	VPA1352.VFG044470_gb_NP_800862_.Vibrio_parahaemolyticus_RIMD_2210633
VPA1353	VPA1353.VFG041910_gb_NP_800863_.Vibrio_parahaemolyticus_RIMD_2210633
VPA1363	VPA1363.VFG041906_gb_NP_800873_.Vibrio_parahaemolyticus_RIMD_2210633
aafA	aafA.VFG000851_gb_AAB82330_.Escherichia_coli_str._042
aafB	aafB.VFG000854_gb_AAD27809_.Escherichia_coli_str._042
aafC	aafC.VFG000853_gb_AAD27810_.Escherichia_coli_str._042
aafD	aafD.VFG000852_gb_AAD26595_.Escherichia_coli_str._042
aap_aspU	aap_aspU.VFG000865_gb_YP_006099176_.Escherichia_coli_O44_H18_042
abaI	abaI.VFG038191_gb_YP_001844795_.Acinetobacter_baumannii_ACICU
abaR	abaR.VFG038205_gb_YP_001844797_.Acinetobacter_baumannii_ACICU
ace	ace.VFG000110_gb_NP_231102_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
ace_1	ace.VFG002166_gb_NP_814829_.Enterococcus_faecalis_V583
acfA	acfA.VFG000103_gb_NP_230492_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
acfB	acfB.VFG000104_gb_NP_230488_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
acfC	acfC.VFG000105_gb_NP_230489_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
acfD	acfD.VFG000106_gb_NP_230493_.Vibrio_cholerae_O1_biovar_El_Tor_str._N16961
acm	acm.VFG043518_gb_AAN12397_.Enterococcus_faecium_str._TX2555
acpC	acpC.VFG005770_gb_NP_687683_.Streptococcus_agalactiae_2603V_R
acpXL	acpXL.VFG011429_gb_NP_540028_.Brucella_melitensis_bv._1_str._16M
acpXL_1	acpXL.VFG011430_gb_NP_540392_.Brucella_melitensis_bv._1_str._16M
acr1	acr1.VFG038346_gb_YP_001144296_.Aeromonas_salmonicida_subsp._salmonicida_A449
acr2	acr2.VFG038345_gb_YP_001144295_.Aeromonas_salmonicida_subsp._salmonicida_A449
acrA	acrA.VFG049133_gb_YP_002918166.1_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
acrB	acrB.VFG049144_gb_YP_002918165.1_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
acrG	acrG.VFG038340_gb_YP_001144290_.Aeromonas_salmonicida_subsp._salmonicida_A449
acrH	acrH.VFG038338_gb_YP_001144288_.Aeromonas_salmonicida_subsp._salmonicida_A449
acrR	acrR.VFG038341_gb_YP_001144291_.Aeromonas_salmonicida_subsp._salmonicida_A449
acrV	acrV.VFG038339_gb_YP_001144289_.Aeromonas_salmonicida_subsp._salmonicida_A449
actA	actA.VFG000068_gb_NP_463735_.Listeria_monocytogenes_EGD_e
adeF	adeF.VFG037705_gb_YP_001847163_.Acinetobacter_baumannii_ACICU
adeG	adeG.VFG037720_gb_YP_001847164_.Acinetobacter_baumannii_ACICU
adeH	adeH.VFG037735_gb_YP_001847165_.Acinetobacter_baumannii_ACICU
adsA	adsA.VFG002420_gb_NP_644838_.Staphylococcus_aureus_subsp._aureus_MW2
aerA_act	aerA_act.VFG038891_gb_YP_854967_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
aerA_act_1	aerA_act.VFG038894_gb_YP_004394278_.Aeromonas_veronii_B565
aexT	aexT.VFG038364_gb_YP_001143938_.Aeromonas_salmonicida_subsp._salmonicida_A449
afaA+	afaA.VFG042423_gb_CAW30797_.Escherichia_coli_O25b_H4_str._FV9863	daaA.VFG042448_gb_AAA23663_.Escherichia_coli_str._C1845	draA.VFG000942_gb_AAK16475_.Escherichia_coli_O75_K5_H__str._IH11128
afaA_VIII	afaA_VIII.VFG042441_gb_AAK16196_.Escherichia_coli_str._239_KH_89
afaB_I+	afaB_I.VFG042424_gb_CAW30798_.Escherichia_coli_O25b_H4_str._FV9863	draB.VFG000943_gb_AAK16476_.Escherichia_coli_O75_K5_H__str._IH11128
afaB_VIII	afaB_VIII.VFG042442_gb_AAK16197_.Escherichia_coli_str._239_KH_89
afaC_I+	afaC_I.VFG042425_gb_CAW30799_.Escherichia_coli_O25b_H4_str._FV9863	afaC_III.VFG042432_gb_CAA54117_.Escherichia_coli_str._A30	draC.VFG000944_gb_AAK16477_.Escherichia_coli_O75_K5_H__str._IH11128
afaC_VII	afaC_VII.VFG042436_gb_AAD44025_.Escherichia_coli_str._239_KH_89
afaC_VIII	afaC_VIII.VFG042443_gb_AAD44022_.Escherichia_coli_str._239_KH_89
afaD+	afaD.VFG042426_gb_CAW30800_.Escherichia_coli_O25b_H4_str._FV9863	daaD.VFG042450_gb_AAG10405_.Escherichia_coli_str._C1845	draD.VFG000945_gb_AAK16478_.Escherichia_coli_O75_K5_H__str._IH11128
afaD_VII	afaD_VII.VFG042437_gb_AAD44026_.Escherichia_coli_str._239_KH_89
afaD_VIII	afaD_VIII.VFG042444_gb_AAD44023_.Escherichia_coli_str._239_KH_89
afaE_I	afaE_I.VFG001426_gb_CAW30801_.Escherichia_coli_O25b_H4_str._FV9863
afaE_II	afaE_II.VFG042428_gb_CAA59767_.Escherichia_coli_str._A22
afaE_III+	afaE_III.VFG001425_gb_CAA54121_.Escherichia_coli_str._A30	draE.VFG001428_gb_AAK16480_.Escherichia_coli_O75_K5_H__str._IH11128
afaE_V	afaE_V.VFG042435_gb_CAA62863_.Escherichia_coli_str._AL_851
afaE_VII	afaE_VII.VFG042439_gb_AAD44028_.Escherichia_coli_str._239_KH_89
afaE_VIII	afaE_VIII.VFG042445_gb_AAD44024_.Escherichia_coli_str._239_KH_89
afaF_III+	afaF_III.VFG042429_gb_CAA54112_.Escherichia_coli_str._A30	daaF.VFG042447_gb_AAA23662_.Escherichia_coli_str._C1845
afaF_VII	afaF_VII.VFG042440_gb_AAK16195_.Escherichia_coli_str._239_KH_89
afaG_VII	afaG_VII.VFG042438_gb_AAD44027_.Escherichia_coli_str._239_KH_89
agg3A	agg3A.VFG000855_gb_AAM88298_.Escherichia_coli_55989
agg3B	agg3B.VFG000856_gb_AAM88297_.Escherichia_coli_55989
agg3C	agg3C.VFG000857_gb_AAM88296_.Escherichia_coli_55989
agg3D	agg3D.VFG000858_gb_AAM88295_.Escherichia_coli_55989
aggA	aggA.VFG000847_gb_AAA57454_.Escherichia_coli_17_2
aggB	aggB.VFG000848_gb_AAA57453_.Escherichia_coli_17_2
aggC	aggC.VFG000849_gb_AAA57452_.Escherichia_coli_17_2
aggD	aggD.VFG000850_gb_AAA57451_.Escherichia_coli_17_2
ahh1	ahh1.VFG038897_gb_YP_856050_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
ail	ail.VFG000354_gb_NP_406409_.Yersinia_pestis_CO92
aipA	aipA.VFG039088_gb_YP_505488_.Anaplasma_phagocytophilum_HZ
alg44	alg44.VFG000124_gb_NP_252232_.Pseudomonas_aeruginosa_PAO1
alg8	alg8.VFG000123_gb_NP_252231_.Pseudomonas_aeruginosa_PAO1
algA	algA.VFG000133_gb_NP_252241_.Pseudomonas_aeruginosa_PAO1
algB	algB.VFG000116_gb_NP_254170_.Pseudomonas_aeruginosa_PAO1
algC	algC.VFG014893_gb_NP_254009_.Pseudomonas_aeruginosa_PAO1
algD	algD.VFG000122_gb_NP_252230_.Pseudomonas_aeruginosa_PAO1
algE	algE.VFG000126_gb_NP_252234_.Pseudomonas_aeruginosa_PAO1
algF	algF.VFG000132_gb_NP_252240_.Pseudomonas_aeruginosa_PAO1
algG	algG.VFG000127_gb_NP_252235_.Pseudomonas_aeruginosa_PAO1
algI	algI.VFG000130_gb_NP_252238_.Pseudomonas_aeruginosa_PAO1
algJ	algJ.VFG000131_gb_NP_252239_.Pseudomonas_aeruginosa_PAO1
algK	algK.VFG000125_gb_NP_252233_.Pseudomonas_aeruginosa_PAO1
algL	algL.VFG000129_gb_NP_252237_.Pseudomonas_aeruginosa_PAO1
algP_algR3	algP_algR3.VFG000117_gb_NP_253940_.Pseudomonas_aeruginosa_PAO1
algQ	algQ.VFG000118_gb_NP_253942_.Pseudomonas_aeruginosa_PAO1
algR	algR.VFG000119_gb_NP_253948_.Pseudomonas_aeruginosa_PAO1
algU	algU.VFG000121_gb_NP_249453_.Pseudomonas_aeruginosa_PAO1
algW	algW.VFG014984_gb_NP_253136_.Pseudomonas_aeruginosa_PAO1
algX	algX.VFG000128_gb_NP_252236_.Pseudomonas_aeruginosa_PAO1
algZ	algZ.VFG000120_gb_NP_253949_.Pseudomonas_aeruginosa_PAO1
allA	allA.VFG049116_gb_YP_002918200.1_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allB	allB.VFG049120_gb_YP_002918207.1_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allC	allC.VFG049122_gb_YP_002918211.1_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allD	allD.VFG049124_gb_YP_002918212.1_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allR	allR.VFG049118_gb_YP_002918201.1_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
allS	allS.VFG049114_gb_YP_002918199.1_.Klebsiella_pneumoniae_subsp._pneumoniae_NTUH_K2044
ami	ami.VFG000078_gb_NP_466081_.Listeria_monocytogenes_EGD_e
amoA	amoA.VFG044235_gb_YP_856993_.Aeromonas_hydrophila_subsp._hydrophila_ATCC_7966
ankA	ankA.VFG039240_gb_NP_819125_.Coxiella_burnetii_RSA_493
ankA_1	ankA.VFG039063_gb_YP_505319_.Anaplasma_phagocytophilum_HZ
ankB	ankB.VFG039262_gb_YP_001596115_.Coxiella_burnetii_RSA_331
ankB_legAU13_ceg27	ankB_legAU13_ceg27.VFG041314_gb_YP_096157_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankC_legA12	ankC_legA12.VFG041253_gb_YP_094527_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankD_legA15	ankD_legA15.VFG041337_gb_YP_096463_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankF	ankF.VFG039331_gb_NP_819484_.Coxiella_burnetii_RSA_493
ankF_legA14_ceg31	ankF_legA14_ceg31.VFG041336_gb_YP_096459_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankG	ankG.VFG039376_gb_NP_819802_.Coxiella_burnetii_RSA_493
ankG_ankZ_legA7	ankG_ankZ_legA7.VFG041249_gb_YP_094447_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankH	ankH.VFG039413_gb_YP_001424395_.Coxiella_burnetii_Dugway_5J108_111
ankH_legA3_ankW	ankH_legA3_ankW.VFG041324_gb_YP_096309_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankI	ankI.VFG039449_gb_NP_820208_.Coxiella_burnetii_RSA_493
ankI_legAS4	ankI_legAS4.VFG041293_gb_YP_095745_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankJ_legA11	ankJ_legA11.VFG041250_gb_YP_094480_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankK_legA5	ankK_legA5.VFG041325_gb_YP_096331_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankM	ankM.VFG039608_gb_YP_001423669_.Coxiella_burnetii_Dugway_5J108_111
ankN_ankX_legA8	ankN_ankX_legA8.VFG041257_gb_YP_094731_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankP	ankP.VFG041428_gb_YP_001425341.2_.Coxiella_burnetii_Dugway_5J108_111
ankQ_legA10	ankQ_legA10.VFG041231_gb_YP_094093_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
ankY_legA9	ankY_legA9.VFG041248_gb_YP_094446_.Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1
aopB	aopB.VFG038337_gb_YP_001144287_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopD	aopD.VFG038336_gb_YP_001144286_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopH	aopH.VFG038359_gb_YP_001144233_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopN	aopN.VFG038347_gb_YP_001144297_.Aeromonas_salmonicida_subsp._salmonicida_A449
aopO	aopO.VFG038363_gb_YP_001144318_.Aeromonas_salmonicida_subsp._salmonicida_A449
aprA	aprA.VFG000144_gb_NP_249940_.Pseudomonas_aeruginosa_PAO1
asa1	asa1.VFG002173_gb_NP_816972_.Enterococcus_faecalis_V583
ascB	ascB.VFG038330_gb_YP_001144280_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascC	ascC.VFG038329_gb_YP_001144279_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascD	ascD.VFG038328_gb_YP_001144278_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascE	ascE.VFG038327_gb_YP_001144277_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascF	ascF.VFG038326_gb_YP_001144276_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascG	ascG.VFG038325_gb_YP_001144275_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascH	ascH.VFG038324_gb_YP_001144274_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascI	ascI.VFG038323_gb_YP_001144273_.Aeromonas_salmonicida_subsp._salmonicida_A449
ascJ	ascJ.VFG038322_gb_YP_001144272_.Aeromonas_salmonicida_subsp._salmonicida_A449
